duration_ms,error_message,error_type,event,level,method,path,request_id,service,session_id,stacktrace_hash,status_code,timestamp
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.181Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.181Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.181Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.181Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.181Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.181Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.181Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.182Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.182Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T02:24:45.892Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T02:24:45.893Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T02:40:03.808Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.182Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.182Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.182Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.182Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.182Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.182Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.183Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.184Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.184Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.184Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.184Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.184Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.184Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.184Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.184Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T03:31:55.441Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.184Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.184Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.184Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.184Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.184Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.184Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.185Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.185Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.185Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.185Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.185Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.185Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.185Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.185Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.185Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.185Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.185Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.185Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.185Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.185Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.185Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.186Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.186Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.186Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T03:31:59.168Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.186Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.186Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.186Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.186Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.186Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.186Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.186Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.186Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.187Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.187Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.187Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.187Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.187Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.187Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.187Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.187Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.187Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.187Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.187Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.187Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.187Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.187Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.187Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.187Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T03:31:59.787Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T03:31:59.790Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T03:32:11.476Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T03:32:11.488Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T04:35:52.537Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.189Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.189Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.189Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.189Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.189Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.189Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.189Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.189Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.189Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.189Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.189Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.189Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.189Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.190Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.190Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.190Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.190Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.190Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.190Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.190Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.190Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.191Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.191Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.191Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T04:35:52.823Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T04:35:52.934Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.192Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.192Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.192Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.192Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.192Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.192Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.192Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.192Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.192Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.192Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.193Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.193Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.193Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.193Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.193Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.193Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.194Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.194Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.194Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.194Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.194Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.194Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.195Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.195Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T04:35:53.162Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T04:35:54.292Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.196Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.196Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.196Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.196Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.196Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.196Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.196Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.196Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.196Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.196Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.196Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.197Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T04:37:34.442Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T04:37:34.444Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T04:39:06.656Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.198Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.198Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.198Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.198Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.198Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.198Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.198Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.198Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.198Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.198Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.198Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.199Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.199Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T04:39:06.991Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.200Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.200Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.200Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.201Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T04:39:07.914Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T04:39:08.278Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T04:40:49.606Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.202Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.202Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.202Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.203Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T04:40:50.911Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T04:40:50.912Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T04:45:47.195Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.204Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.204Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.204Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.204Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.204Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.204Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.204Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.204Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.204Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.204Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.204Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.205Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T04:45:47.489Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.205Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.205Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.206Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.206Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.207Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T04:45:48.644Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T04:45:48.666Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T04:45:59.175Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.208Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.208Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.208Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.208Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.209Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.209Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.210Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.210Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.210Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.210Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T04:46:00.650Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T04:46:00.651Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T04:56:50.708Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.210Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.210Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.211Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.212Z
,,,unknown,INFO,,,,users-service,,,,2026-01-02T06:38:41.212Z
,,,unknown,ERROR,,,,users-service,,,,2026-01-02T04:56:50.697Z
